time,bg,bg.norm,ba,ba.norm,pose.cov
1.70003054570333E+018,-0.00089 -0.00082  0.00452,0.00468, 0.04508 -0.14547  0.01152,0.15273,3.44847
1.70003054576961E+018,-0.00089 -0.00082  0.00452,0.00468, 0.04508 -0.14547  0.01152,0.15273,3.45431
1.70003054583588E+018,-0.00089 -0.00082  0.00452,0.00468, 0.04508 -0.14547  0.01152,0.15273,3.46123
1.70003054590215E+018,-0.00089 -0.00082  0.00452,0.00468, 0.04508 -0.14547  0.01152,0.15273,3.46854
1.70003054596842E+018,-0.00089 -0.00082  0.00452,0.00468, 0.04508 -0.14547  0.01152,0.15273,3.47455
1.70003054603475E+018,-0.00089 -0.00082  0.00452,0.00468, 0.04508 -0.14547  0.01152,0.15273,3.4803
1.70003054610107E+018,-0.00089 -0.00082  0.00452,0.00468, 0.04508 -0.14547  0.01152,0.15273,3.48646
1.70003054616738E+018,-0.00089 -0.00082  0.00452,0.00468, 0.04508 -0.14547  0.01152,0.15273,3.4935
1.70003054623369E+018,-0.00089 -0.00082  0.00452,0.00468, 0.04508 -0.14547  0.01152,0.15273,3.50106
1.7000305463E+018,-0.00096 -0.00090  0.00451,0.00469, 0.03736 -0.13772  0.03057,0.14593,3.50135
1.7000305463663E+018,-0.00096 -0.00090  0.00451,0.00469, 0.03736 -0.13772  0.03057,0.14593,3.51054
1.70003054643259E+018,-0.00096 -0.00090  0.00451,0.00469, 0.03736 -0.13772  0.03057,0.14593,3.51774
1.70003054649887E+018,-0.00097 -0.00092  0.00451,0.0047, 0.03630 -0.13724  0.02547,0.14422,3.5236
1.70003054656515E+018,-0.00097 -0.00092  0.00451,0.0047, 0.03630 -0.13724  0.02547,0.14422,3.52975
1.70003054663143E+018,-0.00099 -0.00089  0.00450,0.0047, 0.03739 -0.13681  0.04239,0.14803,3.53577
1.7000305466977E+018,-0.00099 -0.00089  0.00450,0.0047, 0.03739 -0.13681  0.04239,0.14803,3.54147
1.70003054676396E+018,-0.00096 -0.00088  0.00451,0.00469, 0.03790 -0.13965  0.04263,0.15085,3.54753
1.70003054683022E+018,-0.00096 -0.00088  0.00451,0.00469, 0.03790 -0.13965  0.04263,0.15085,3.5538
1.70003054689647E+018,-0.00089 -0.00083  0.00449,0.00466, 0.03754 -0.14701  0.05866,0.16267,3.55892
1.70003054696272E+018,-0.00089 -0.00083  0.00449,0.00466, 0.03754 -0.14701  0.05866,0.16267,3.56766
1.70003054702903E+018,-0.00089 -0.00083  0.00449,0.00466, 0.03754 -0.14701  0.05866,0.16267,3.57499
1.70003054709533E+018,-0.00085 -0.00085  0.00451,0.00467, 0.03536 -0.15135  0.04546,0.16194,3.57943
1.70003054716163E+018,-0.00089 -0.00087  0.00453,0.00469, 0.03471 -0.14971  0.04009,0.15883,3.58644
1.70003054722792E+018,-0.00088 -0.00092  0.00453,0.00471, 0.03153 -0.14689  0.03003,0.15321,3.59271
1.7000305472942E+018,-0.00088 -0.00092  0.00453,0.00471, 0.03153 -0.14689  0.03003,0.15321,3.60156
1.70003054736048E+018,-0.00088 -0.00092  0.00453,0.00471, 0.03153 -0.14689  0.03003,0.15321,3.60928
1.70003054742676E+018,-0.00098 -0.00092  0.00451,0.00471, 0.03758 -0.13962  0.02964,0.14759,3.61606
1.70003054749302E+018,-0.00094 -0.00093  0.00451,0.0047, 0.03662 -0.14047  0.03097,0.14843,3.61814
1.70003054755928E+018,-0.00085 -0.00090  0.00454,0.00471, 0.03809 -0.14611  0.01811,0.15208,3.62468
1.70003054762554E+018,-0.00070 -0.00090  0.00440,0.00454, 0.04290 -0.14276  0.03136,0.15233,3.6321
1.70003054769179E+018,-0.00066 -0.00090  0.00442,0.00456, 0.03767 -0.14452  0.04280,0.15536,3.63908
1.70003054775803E+018,-0.00068 -0.00098  0.00436,0.00452, 0.04102 -0.13624  0.03102,0.14562,3.64661
1.70003054782427E+018,-0.00067 -0.00102  0.00437,0.00453, 0.04055 -0.13519  0.01643,0.14209,3.65326
1.7000305478905E+018,-0.00059 -0.00101  0.00437,0.00452, 0.04272 -0.13251  0.01094,0.13966,3.66064
1.70003054795673E+018,-0.00025 -0.00106  0.00428,0.00441, 0.04231 -0.13285  0.04180,0.14556,3.66666
1.70003054802344E+018,-0.00026 -0.00108  0.00415,0.0043, 0.04317 -0.13288  0.02281,0.14157,3.67468
1.7000305480898E+018,-0.00038 -0.00109  0.00410,0.00426, 0.04640 -0.13368  0.02546,0.14378,3.6839
1.70003054815616E+018,-0.00043 -0.00105  0.00408,0.00423, 0.04241 -0.13826  0.03013,0.14772,3.691
1.70003054822252E+018,-0.00049 -0.00100  0.00403,0.00418, 0.03880 -0.14047  0.03032,0.14885,3.6977
1.70003054828887E+018,-0.00060 -0.00107  0.00399,0.00418, 0.04365 -0.13137  0.02941,0.14153,3.70531
1.70003054835522E+018,-0.00055 -0.00111  0.00400,0.00418, 0.03986 -0.13156  0.02589,0.13988,3.71101
1.70003054842156E+018,-0.00088 -0.00118  0.00444,0.00468, 0.04711 -0.14546  0.00989,0.15321,3.72018
1.70003054848789E+018,-0.00088 -0.00114  0.00444,0.00467, 0.04790 -0.14411  0.02973,0.15475,3.72269
1.70003054855422E+018,-0.00087 -0.00128  0.00452,0.00478, 0.04661 -0.14167  0.03759,0.15381,3.72867
1.70003054862054E+018,-0.00073 -0.00134  0.00449,0.00474, 0.04650 -0.14012  0.02929,0.15051,3.73668
1.70003054868686E+018,-0.00067 -0.00134  0.00448,0.00473, 0.04557 -0.14317  0.03952,0.15536,3.74635
1.70003054875318E+018,-0.00060 -0.00144  0.00445,0.00471, 0.04865 -0.13686  0.03585,0.14961,3.75395
1.70003054881948E+018,-0.00048 -0.00144  0.00446,0.00471, 0.04962 -0.12750  0.02725,0.13951,3.76156
1.70003054888579E+018,-0.00047 -0.00145  0.00447,0.00472, 0.04911 -0.12648  0.02635,0.13821,3.76924
1.70003054895209E+018,-0.00046 -0.00142  0.00446,0.0047, 0.04604 -0.12700  0.01753,0.13622,3.77816
1.70003054901838E+018,-0.00053 -0.00126  0.00451,0.00472, 0.04817 -0.13233  0.02711,0.14341,3.78765
1.70003054908466E+018,-0.00049 -0.00114  0.00444,0.00461, 0.04153 -0.12923  0.04612,0.14336,3.79286
1.70003054915093E+018,-0.00047 -0.00111  0.00438,0.00454, 0.03715 -0.12806  0.02780,0.13621,3.80103
1.70003054921719E+018,-0.00050 -0.00106  0.00435,0.00451, 0.03980 -0.12626  0.02629,0.13497,3.81033
1.70003054928344E+018,-0.00052 -0.00103  0.00435,0.0045, 0.03826 -0.12879  0.03134,0.13796,3.81829
1.70003054934969E+018,-0.00050 -0.00110  0.00437,0.00454, 0.03621 -0.12646  0.03313,0.13565,3.82513
1.70003054941594E+018,-0.00050 -0.00121  0.00452,0.00471, 0.03917 -0.12535  0.02863,0.13441,3.83224
1.70003054948218E+018,-0.00044 -0.00126  0.00443,0.00462, 0.04361 -0.12674  0.02070,0.13562,3.83813
1.70003054954841E+018,-0.00041 -0.00121  0.00447,0.00465, 0.04226 -0.12240  0.02124,0.13122,3.84664
1.70003054961463E+018,-0.00046 -0.00134  0.00439,0.00461, 0.04353 -0.12560  0.03529,0.13754,3.85337
1.70003054968085E+018,-0.00048 -0.00137  0.00437,0.00461, 0.04508 -0.12400  0.02910,0.13511,3.86046
1.70003054974706E+018,-0.00049 -0.00137  0.00432,0.00456, 0.04499 -0.12375  0.02830,0.13468,3.86731
1.70003054981327E+018,-0.00046 -0.00144  0.00432,0.00458, 0.04702 -0.12284  0.02972,0.13485,3.87499
1.70003054987947E+018,-0.00045 -0.00140  0.00428,0.00453, 0.04631 -0.12374  0.03044,0.13558,3.8832
1.70003054994566E+018,-0.00043 -0.00135  0.00426,0.00449, 0.04743 -0.12106  0.02840,0.13308,3.88982
1.70003055001185E+018,-0.00034 -0.00132  0.00434,0.00455, 0.04422 -0.11837  0.02895,0.12963,3.89661
1.70003055007853E+018,-0.00034 -0.00144  0.00440,0.00464, 0.05239 -0.12155  0.02514,0.13473,3.90461
1.70003055014521E+018,-0.00032 -0.00141  0.00447,0.00469, 0.05327 -0.12023  0.02693,0.13423,3.91253
1.7000305502119E+018,-0.00033 -0.00145  0.00476,0.00499, 0.05239 -0.11703  0.02977,0.13164,3.91912
1.70003055027859E+018,-0.00032 -0.00146  0.00483,0.00506, 0.05346 -0.11564  0.02642,0.13011,3.92372
1.70003055034529E+018,-0.00031 -0.00141  0.00496,0.00516, 0.05464 -0.11365  0.02538,0.12863,3.93178
1.70003055041199E+018,-0.00035 -0.00136  0.00504,0.00524, 0.05376 -0.11328  0.02808,0.12849,3.9386
1.7000305504787E+018,-0.00030 -0.00133  0.00517,0.00534, 0.05469 -0.11157  0.02906,0.12761,3.94442
1.70003055054541E+018,-0.00027 -0.00141  0.00522,0.00542, 0.05542 -0.10842  0.02870,0.1251,3.94992
1.70003055061213E+018,-0.00038 -0.00128  0.00548,0.00564, 0.05270 -0.11371  0.02619,0.12804,3.9577
1.70003055067885E+018,-0.00033 -0.00128  0.00547,0.00563, 0.05270 -0.11326  0.02669,0.12774,3.96359
1.70003055074557E+018,-0.00036 -0.00128  0.00555,0.0057, 0.05335 -0.11237  0.03200,0.12844,3.97189
1.7000305508123E+018,-0.00047 -0.00142  0.00562,0.00581, 0.05645 -0.11429  0.03209,0.13145,3.97773
1.70003055087903E+018,-0.00050 -0.00145  0.00533,0.00555, 0.05493 -0.11709  0.02874,0.13249,3.98316
1.70003055094577E+018,-0.00050 -0.00141  0.00524,0.00545, 0.05297 -0.11702  0.02953,0.1318,3.99416
1.7000305510125E+018,-0.00040 -0.00128  0.00513,0.0053, 0.05529 -0.11062  0.02933,0.1271,4.00355
1.70003055107884E+018,-0.00042 -0.00139  0.00528,0.00548, 0.05808 -0.10808  0.03167,0.12671,4.01128
1.70003055114517E+018,-0.00031 -0.00140  0.00535,0.00554, 0.05969 -0.10563  0.02353,0.12359,4.01717
1.7000305512115E+018,-0.00016 -0.00128  0.00529,0.00545, 0.05523 -0.10438  0.01806,0.11947,4.02588
1.70003055127782E+018, 0.00000 -0.00107  0.00529,0.00539, 0.05500 -0.09606  0.03106,0.11497,4.03728
1.70003055134414E+018, 0.00001 -0.00122  0.00540,0.00554, 0.05793 -0.09239  0.03149,0.11351,4.04529
1.70003055141045E+018, 0.00009 -0.00129  0.00545,0.0056, 0.06062 -0.09119  0.02560,0.11246,4.05302
1.70003055147675E+018, 0.00013 -0.00132  0.00555,0.00571, 0.06636 -0.09206  0.02687,0.11662,4.06315
1.70003055154305E+018, 0.00019 -0.00130  0.00551,0.00567, 0.06639 -0.08930  0.02726,0.11457,4.0713
1.70003055160935E+018, 0.00014 -0.00132  0.00565,0.0058, 0.06428 -0.09231  0.03062,0.11658,4.07941
1.70003055167564E+018, 0.00008 -0.00138  0.00570,0.00586, 0.06620 -0.08840  0.02596,0.11345,4.08603
1.70003055174192E+018, 0.00015 -0.00133  0.00564,0.0058, 0.06456 -0.08955  0.02435,0.11305,4.09516
1.7000305518082E+018, 0.00010 -0.00123  0.00560,0.00573, 0.06000 -0.08253  0.02456,0.10495,4.10573
1.70003055187448E+018, 0.00007 -0.00123  0.00554,0.00568, 0.06451 -0.08950  0.02487,0.11309,4.11524
1.70003055194075E+018, 0.00008 -0.00120  0.00558,0.00571, 0.06516 -0.08491  0.03000,0.11115,4.12295
1.70003055200702E+018, 0.00011 -0.00120  0.00561,0.00574, 0.06654 -0.08070  0.02984,0.10877,4.13048
1.70003055207387E+018, 0.00013 -0.00115  0.00564,0.00575, 0.06616 -0.08098  0.02455,0.10741,4.13892
1.70003055214096E+018, 0.00014 -0.00120  0.00570,0.00583, 0.06543 -0.07796  0.02793,0.10554,4.14572
1.70003055220805E+018, 0.00010 -0.00123  0.00572,0.00585, 0.06611 -0.07761  0.02946,0.10612,4.15172
1.70003055227515E+018, 0.00010 -0.00123  0.00572,0.00585, 0.06497 -0.07799  0.02988,0.10581,4.15902
1.70003055234225E+018, 0.00011 -0.00121  0.00569,0.00582, 0.06495 -0.07889  0.03078,0.10672,4.16751
1.70003055240936E+018, 0.00008 -0.00118  0.00571,0.00583, 0.06823 -0.07934  0.02787,0.10829,4.1764
1.70003055247647E+018, 0.00010 -0.00127  0.00572,0.00586, 0.06710 -0.08065  0.02844,0.1087,4.18225
1.70003055254358E+018, 0.00004 -0.00123  0.00571,0.00584, 0.06744 -0.08057  0.02669,0.1084,4.18956
1.7000305526107E+018, 0.00000 -0.00120  0.00577,0.00589, 0.06711 -0.08022  0.02728,0.10809,4.19709
1.70003055267783E+018,-0.00004 -0.00134  0.00576,0.00592, 0.06837 -0.08266  0.03047,0.11151,4.20427
1.70003055274496E+018,-0.00006 -0.00145  0.00577,0.00595, 0.07196 -0.08258  0.03161,0.114,4.21051
1.70003055281209E+018,-0.00010 -0.00136  0.00583,0.00598, 0.06857 -0.07940  0.02658,0.10822,4.21555
1.70003055287923E+018,-0.00010 -0.00127  0.00588,0.00601, 0.06869 -0.07880  0.02828,0.1083,4.22123
1.70003055294637E+018, 0.00001 -0.00117  0.00590,0.00602, 0.07263 -0.07548  0.01826,0.10633,4.22712
1.70003055301352E+018, 0.00011 -0.00120  0.00587,0.00599, 0.07329 -0.07369  0.02821,0.10769,4.23211
1.70003055308041E+018,-0.00001 -0.00122  0.00591,0.00604, 0.07047 -0.07331  0.03397,0.10721,4.23853
1.70003055314725E+018,-0.00010 -0.00124  0.00588,0.006, 0.07004 -0.07544  0.02786,0.10664,4.24428
1.70003055321426E+018,-0.00014 -0.00133  0.00587,0.00603, 0.07307 -0.07851  0.02755,0.11073,4.25099
1.70003055328129E+018,-0.00036 -0.00132  0.00592,0.00607, 0.07059 -0.08358  0.02602,0.11246,4.25798
1.70003055334831E+018,-0.00036 -0.00132  0.00590,0.00605, 0.06861 -0.07928  0.02023,0.10678,4.26648
1.70003055341534E+018,-0.00032 -0.00129  0.00589,0.00604, 0.06603 -0.07958  0.01226,0.10413,4.27439
1.70003055348237E+018,-0.00033 -0.00130  0.00589,0.00604, 0.06622 -0.07914  0.01460,0.10421,4.28212
1.7000305535494E+018,-0.00034 -0.00130  0.00590,0.00605, 0.06399 -0.08139  0.02181,0.10581,4.28936
1.70003055361644E+018,-0.00035 -0.00129  0.00594,0.00609, 0.06519 -0.08176  0.02258,0.10698,4.29704
1.70003055368348E+018,-0.00030 -0.00122  0.00592,0.00605, 0.06185 -0.08587  0.03654,0.11196,4.30254
1.70003055375053E+018,-0.00000 -0.00121  0.00586,0.00598, 0.05828 -0.07907  0.04571,0.10834,4.30651
1.70003055381757E+018,-0.00000 -0.00121  0.00586,0.00598, 0.05828 -0.07907  0.04571,0.10834,4.31492
1.70003055388463E+018,-0.00000 -0.00121  0.00586,0.00598, 0.05828 -0.07907  0.04571,0.10834,4.3217
1.70003055395168E+018, 0.00004 -0.00124  0.00585,0.00598, 0.05664 -0.07480  0.03610,0.10053,4.32639
1.70003055401874E+018, 0.00004 -0.00124  0.00585,0.00598, 0.05664 -0.07480  0.03610,0.10053,4.33538
1.7000305540858E+018, 0.00004 -0.00124  0.00585,0.00598, 0.05664 -0.07480  0.03610,0.10053,4.34245
1.70003055415266E+018, 0.00004 -0.00125  0.00585,0.00598, 0.05978 -0.07241  0.02844,0.09811,4.34857
1.70003055421972E+018, 0.00004 -0.00124  0.00584,0.00597, 0.06266 -0.07301  0.03488,0.10234,4.3531
1.70003055428667E+018, 0.00003 -0.00125  0.00584,0.00597, 0.06246 -0.06906  0.03008,0.09785,4.35678
1.70003055435363E+018, 0.00005 -0.00127  0.00584,0.00597, 0.06199 -0.07299  0.02924,0.10013,4.36191
1.70003055442058E+018, 0.00009 -0.00130  0.00582,0.00597, 0.06259 -0.07252  0.02671,0.09945,4.36763
1.70003055448754E+018, 0.00012 -0.00128  0.00578,0.00592, 0.06588 -0.06838  0.02906,0.0993,4.37422
1.70003055455451E+018, 0.00018 -0.00152  0.00558,0.00579, 0.07160 -0.06730  0.05848,0.11435,4.37909
1.70003055462147E+018, 0.00018 -0.00152  0.00558,0.00579, 0.07160 -0.06730  0.05848,0.11435,4.38829
1.70003055468844E+018, 0.00018 -0.00152  0.00558,0.00579, 0.07160 -0.06730  0.05848,0.11435,4.39522
1.70003055475541E+018, 0.00020 -0.00158  0.00560,0.00582, 0.05890 -0.07340  0.02850,0.09834,4.40289
1.70003055482238E+018, 0.00016 -0.00158  0.00560,0.00582, 0.06591 -0.06669  0.02379,0.09674,4.41564
1.70003055488935E+018, 0.00016 -0.00158  0.00560,0.00582, 0.06591 -0.06669  0.02379,0.09674,4.42138
1.70003055495633E+018, 0.00016 -0.00158  0.00560,0.00582, 0.06591 -0.06669  0.02379,0.09674,4.42897
1.7000305550233E+018, 0.00018 -0.00159  0.00560,0.00583, 0.05924 -0.06799  0.02701,0.09414,4.43698
1.70003055509028E+018, 0.00019 -0.00159  0.00560,0.00583, 0.05749 -0.06971  0.02208,0.09302,4.44715
1.70003055515715E+018, 0.00018 -0.00159  0.00560,0.00583, 0.05771 -0.06608  0.01654,0.08927,4.45354
1.70003055522306E+018, 0.00015 -0.00157  0.00559,0.00581, 0.06931 -0.06599  0.02385,0.09862,4.46091
1.70003055528916E+018, 0.00015 -0.00156  0.00559,0.00581, 0.07124 -0.06783  0.02652,0.10188,4.46317
1.70003055535526E+018, 0.00016 -0.00157  0.00560,0.00581, 0.06912 -0.06781  0.02219,0.09934,4.46834
1.70003055542135E+018, 0.00016 -0.00158  0.00560,0.00582, 0.06570 -0.06509  0.01287,0.09338,4.47545
1.70003055548743E+018, 0.00024 -0.00149  0.00559,0.00579, 0.06562 -0.06315  0.00343,0.09113,4.48271
1.7000305555535E+018, 0.00024 -0.00149  0.00559,0.00579, 0.06562 -0.06315  0.00343,0.09113,4.48957
1.70003055561957E+018, 0.00024 -0.00149  0.00559,0.00579, 0.06562 -0.06315  0.00343,0.09113,4.49755
1.70003055568562E+018, 0.00021 -0.00145  0.00558,0.00577, 0.07033 -0.06170  0.02148,0.09599,4.50542
1.70003055575167E+018, 0.00021 -0.00146  0.00557,0.00576, 0.06965 -0.05722  0.02794,0.09437,4.50956
1.70003055581771E+018, 0.00022 -0.00151  0.00561,0.00581, 0.06402 -0.05615  0.01796,0.08702,4.51603
1.70003055588374E+018, 0.00022 -0.00151  0.00561,0.00581, 0.06402 -0.05615  0.01796,0.08702,4.52696
1.70003055594976E+018, 0.00021 -0.00150  0.00561,0.00581, 0.06510 -0.05758  0.02179,0.0896,4.53344
1.70003055601577E+018, 0.00021 -0.00149  0.00561,0.00581, 0.06478 -0.05893  0.02351,0.09067,4.5383
1.70003055608178E+018, 0.00019 -0.00148  0.00561,0.0058, 0.06252 -0.05882  0.03698,0.09347,4.54342
1.70003055614801E+018, 0.00024 -0.00151  0.00557,0.00578, 0.05983 -0.05544  0.04534,0.09332,4.54769
1.70003055621464E+018, 0.00024 -0.00151  0.00557,0.00578, 0.05983 -0.05544  0.04534,0.09332,4.55349
1.70003055628153E+018, 0.00026 -0.00152  0.00556,0.00577, 0.06222 -0.05047  0.03523,0.08752,4.55805
1.70003055634842E+018, 0.00016 -0.00151  0.00563,0.00583, 0.06054 -0.05681  0.03505,0.09012,4.56268
1.70003055641531E+018, 0.00016 -0.00151  0.00563,0.00583, 0.06054 -0.05681  0.03505,0.09012,4.56653
1.7000305564822E+018, 0.00016 -0.00151  0.00563,0.00583, 0.06054 -0.05681  0.03505,0.09012,4.57185
1.7000305565491E+018, 0.00030 -0.00109  0.00557,0.00569, 0.06095 -0.04445  0.03526,0.08327,4.57609
1.70003055661599E+018, 0.00031 -0.00109  0.00556,0.00567, 0.06112 -0.04223  0.03718,0.08308,4.57958
1.70003055668289E+018, 0.00038 -0.00106  0.00550,0.00562, 0.06156 -0.03368  0.01709,0.07222,4.58397
1.70003055674979E+018, 0.00038 -0.00106  0.00550,0.00562, 0.06156 -0.03368  0.01709,0.07222,4.59018
1.70003055681669E+018, 0.00036 -0.00109  0.00536,0.00548, 0.06144 -0.04039  0.03042,0.07957,4.59591
1.70003055688359E+018, 0.00065 -0.00114  0.00551,0.00567, 0.06215 -0.03284  0.02811,0.07571,4.60318
1.70003055695049E+018, 0.00066 -0.00123  0.00555,0.00572, 0.06813 -0.03395  0.03622,0.0843,4.61001
1.70003055701739E+018, 0.00061 -0.00135  0.00551,0.00571, 0.06738 -0.02661  0.02606,0.07699,4.61653
1.7000305570843E+018, 0.00065 -0.00133  0.00553,0.00572, 0.06476 -0.02739  0.02190,0.07365,4.62658
1.70003055715121E+018, 0.00065 -0.00133  0.00546,0.00565, 0.05309 -0.03848  0.00524,0.06578,4.63677
1.70003055721811E+018, 0.00068 -0.00125  0.00540,0.00559, 0.05218 -0.03563  0.00893,0.06381,4.64842
1.70003055728475E+018, 0.00068 -0.00125  0.00540,0.00559, 0.05218 -0.03563  0.00893,0.06381,4.65857
1.70003055735157E+018, 0.00068 -0.00125  0.00540,0.00559, 0.05218 -0.03563  0.00893,0.06381,4.66832
1.7000305574184E+018, 0.00068 -0.00125  0.00540,0.00559, 0.05218 -0.03563  0.00893,0.06381,4.67877
1.70003055748522E+018, 0.00068 -0.00125  0.00540,0.00559, 0.05218 -0.03563  0.00893,0.06381,4.68763
1.70003055755205E+018, 0.00068 -0.00125  0.00540,0.00559, 0.05218 -0.03563  0.00893,0.06381,4.69491
1.70003055761887E+018, 0.00068 -0.00125  0.00540,0.00559, 0.05218 -0.03563  0.00893,0.06381,4.70283
1.70003055768569E+018, 0.00068 -0.00125  0.00540,0.00559, 0.05218 -0.03563  0.00893,0.06381,4.71123
1.70003055775252E+018, 0.00068 -0.00125  0.00540,0.00559, 0.05218 -0.03563  0.00893,0.06381,4.72086
1.70003055781935E+018, 0.00058 -0.00131  0.00542,0.00561, 0.07338 -0.02042  0.01351,0.07736,4.72843
1.70003055788617E+018, 0.00067 -0.00122  0.00555,0.00572, 0.06576 -0.02137  0.00225,0.06919,4.72968
1.700030557953E+018, 0.00067 -0.00122  0.00555,0.00572, 0.06576 -0.02137  0.00225,0.06919,4.73338
1.70003055801983E+018, 0.00067 -0.00122  0.00555,0.00572, 0.06576 -0.02137  0.00225,0.06919,4.74136
1.70003055808665E+018, 0.00066 -0.00124  0.00554,0.00572, 0.06360 -0.01134  0.00970,0.06533,4.74932
1.70003055815348E+018, 0.00066 -0.00124  0.00554,0.00572, 0.06360 -0.01134  0.00970,0.06533,4.76229
1.70003055822031E+018, 0.00073 -0.00129  0.00555,0.00575, 0.05126 -0.00716 -0.00621,0.05212,4.77044
1.70003055828714E+018, 0.00073 -0.00129  0.00555,0.00575, 0.05126 -0.00716 -0.00621,0.05212,4.7891
1.70003055835352E+018, 0.00073 -0.00129  0.00555,0.00575, 0.05126 -0.00716 -0.00621,0.05212,4.79946
1.7000305584199E+018, 0.00073 -0.00129  0.00555,0.00575, 0.05126 -0.00716 -0.00621,0.05212,4.81077
1.70003055848628E+018, 0.00073 -0.00129  0.00555,0.00575, 0.05126 -0.00716 -0.00621,0.05212,4.82237
1.70003055855266E+018, 0.00065 -0.00131  0.00554,0.00573, 0.06973  0.00420 -0.00884,0.07042,4.83265
1.70003055861903E+018, 0.00065 -0.00131  0.00554,0.00573, 0.06973  0.00420 -0.00884,0.07042,4.84028
1.70003055868541E+018, 0.00065 -0.00131  0.00554,0.00573, 0.06973  0.00420 -0.00884,0.07042,4.85257
1.70003055875179E+018, 0.00065 -0.00131  0.00554,0.00573, 0.06973  0.00420 -0.00884,0.07042,4.86226
1.70003055881817E+018, 0.00065 -0.00131  0.00554,0.00573, 0.06973  0.00420 -0.00884,0.07042,4.87213
1.70003055888455E+018, 0.00059 -0.00125  0.00552,0.00569, 0.08039 -0.00272  0.00401,0.08054,4.88237
1.70003055895092E+018, 0.00059 -0.00125  0.00552,0.00569, 0.08039 -0.00272  0.00401,0.08054,4.87512
1.7000305590173E+018, 0.00056 -0.00129  0.00551,0.00569,0.07434 0.00880 0.01693,0.07675,4.88162
1.70003055908368E+018, 0.00056 -0.00129  0.00551,0.00569,0.07434 0.00880 0.01693,0.07675,4.90057
1.70003055915005E+018, 0.00056 -0.00129  0.00551,0.00569,0.07434 0.00880 0.01693,0.07675,4.90814
1.70003055921643E+018, 0.00056 -0.00129  0.00551,0.00569,0.07434 0.00880 0.01693,0.07675,4.91622
1.70003055928281E+018, 0.00056 -0.00129  0.00551,0.00569,0.07434 0.00880 0.01693,0.07675,4.92468
1.70003055934976E+018, 0.00055 -0.00122  0.00551,0.00567,0.07729 0.00190 0.05027,0.09222,4.93367
1.70003055941656E+018, 0.00055 -0.00122  0.00551,0.00567,0.07729 0.00190 0.05027,0.09222,4.93991
1.70003055948338E+018, 0.00055 -0.00122  0.00551,0.00567,0.07729 0.00190 0.05027,0.09222,4.94623
1.7000305595502E+018, 0.00055 -0.00122  0.00551,0.00567,0.07729 0.00190 0.05027,0.09222,4.95375
1.70003055961703E+018, 0.00049 -0.00123  0.00551,0.00566,0.07744 0.00863 0.04445,0.0897,4.96088
1.70003055968387E+018, 0.00049 -0.00123  0.00551,0.00566,0.07744 0.00863 0.04445,0.0897,4.97063
1.7000305597507E+018, 0.00045 -0.00111  0.00551,0.00564, 0.07999 -0.00535  0.01425,0.08142,4.9811
1.70003055981755E+018, 0.00045 -0.00111  0.00551,0.00564, 0.07999 -0.00535  0.01425,0.08142,4.97412
1.7000305598844E+018, 0.00045 -0.00111  0.00551,0.00564, 0.07999 -0.00535  0.01425,0.08142,4.98308
1.70003055995125E+018, 0.00045 -0.00111  0.00551,0.00564, 0.07999 -0.00535  0.01425,0.08142,4.99222
1.70003056001811E+018, 0.00045 -0.00111  0.00551,0.00564, 0.07999 -0.00535  0.01425,0.08142,5.00216
1.70003056008498E+018, 0.00045 -0.00111  0.00551,0.00564, 0.07999 -0.00535  0.01425,0.08142,5.00999
1.70003056015185E+018, 0.00045 -0.00111  0.00551,0.00564, 0.07999 -0.00535  0.01425,0.08142,5.01819
1.70003056021873E+018, 0.00045 -0.00111  0.00551,0.00564, 0.07999 -0.00535  0.01425,0.08142,5.02763
1.70003056028554E+018, 0.00042 -0.00115  0.00550,0.00564,0.07554 0.00049 0.01642,0.07731,5.03203
1.70003056035222E+018, 0.00042 -0.00115  0.00550,0.00564,0.07554 0.00049 0.01642,0.07731,5.04269
